title,company,location,date_posted,job_type,job_url,country,source
Semiconductors Engineer,Capgemini,"Cairo, Cairo, Egypt",2026-02-23,Not Specified,https://www.linkedin.com/jobs/view/4376566103,Egypt,LinkedIn
Data Scientist,Müller's Solutions,"Riyadh, Riyadh, Saudi Arabia",2026-02-23,Not Specified,https://www.linkedin.com/jobs/view/4388351476,Saudi Arabia,LinkedIn
PEGA Developer,Müller's Solutions,"Riyadh, Riyadh, Saudi Arabia",2026-02-23,Not Specified,https://www.linkedin.com/jobs/view/4388346683,Saudi Arabia,LinkedIn
Security Engineer,Adree,"Riyadh, Riyadh, Saudi Arabia",2026-02-23,Not Specified,https://www.linkedin.com/jobs/view/4376570556,Saudi Arabia,LinkedIn
Internet of Things Product Manager,Alturki Holding,Not Specified,2026-02-23,Not Specified,https://www.linkedin.com/jobs/view/4375704652,Saudi Arabia,LinkedIn
UX-UI engineer,BlackStone eIT,"Dubai, Dubai, United Arab Emirates",2026-02-23,Not Specified,https://www.linkedin.com/jobs/view/4377025507,UAE,LinkedIn
Software Engineer,RAVL,"Toronto, Ontario, Canada",2026-02-23,Not Specified,https://www.linkedin.com/jobs/view/4377017254,Canada,LinkedIn
Linux Developer,UST Xpanxion,"Irving, TX",2026-02-23,Not Specified,https://www.linkedin.com/jobs/view/4376876510,United States,LinkedIn
Senior Software Developer,MASTER-WORKS,"الرياض, S01, SA",2026-02-22,contract,https://sa.indeed.com/viewjob?jk=616b8fcf85f9aa1d,Saudi Arabia,Indeed
"Senior AI Technical Lead, Valeo Service",Valeo,"القاهرة, C, EG",2026-02-22,fulltime,https://eg.indeed.com/viewjob?jk=565626680649ef64,Egypt,Indeed
SAP ABAP - Technology Architect,Cognizant,"الرياض, S01, SA",2026-02-22,Not Specified,https://sa.indeed.com/viewjob?jk=f7a0c4a113837261,Saudi Arabia,Indeed
Senior Data Scientist,Synapse Analytics,"المعادي, C, EG",2026-02-22,fulltime,https://eg.indeed.com/viewjob?jk=ad3bfd2ffc61610c,Egypt,Indeed
Senior Data Engineer,Money Fellows,"القاهرة الجديدة, C, EG",2026-02-22,fulltime,https://eg.indeed.com/viewjob?jk=0271dd3b79aea699,Egypt,Indeed
Financial Controller,Expleo Group,"القاهرة, C, EG",2026-02-22,Not Specified,https://eg.indeed.com/viewjob?jk=6951dfa6340f34c8,Egypt,Indeed
iOS-App Entwickler:in (m/w/d),Jamit Labs GmbH,"Karlsruhe, Baden-Württemberg, Germany",2026-02-22,Not Specified,https://www.linkedin.com/jobs/view/4376398209,Germany,LinkedIn
Lead Data Scientist,Envision Employment Solutions,"القاهرة, C, EG",2026-02-21,fulltime,https://eg.indeed.com/viewjob?jk=d56de6fdf3f9fe79,Egypt,Indeed
Lead Data Scientist,Envision Employment Solutions,"Dubai, DU, AE",2026-02-21,fulltime,https://ae.indeed.com/viewjob?jk=6d0d4b5652d77ecd,UAE,Indeed
Graphic designer & Video creator,Compass Management Consulting,"Doha, DAW, QA",2026-02-21,fulltime,https://qa.indeed.com/viewjob?jk=5bbda6b26b49df83,Qatar,Indeed
Planning Engineer,Horizon Group,KW,2026-02-21,Not Specified,https://kw.indeed.com/viewjob?jk=62d69b4846c0d574,Kuwait,Indeed
Senior Data Scientist,Envision Employment Solutions,"القاهرة, C, EG",2026-02-21,fulltime,https://eg.indeed.com/viewjob?jk=ce0b09975b9831b5,Egypt,Indeed
Content Creator (Photography and Videography),AEON,"Kuwait City, KU, KW",2026-02-21,fulltime,https://kw.indeed.com/viewjob?jk=d1a8a403b8718a59,Kuwait,Indeed
Senior Software Engineer - Salesforce - Cairo,Imdad,"Cairo, Cairo, Egypt",2026-02-21,Not Specified,https://www.linkedin.com/jobs/view/4387267760,Egypt,LinkedIn
Product Designer,MultiBank Group,"Dubai, Dubai, United Arab Emirates",2026-02-21,Not Specified,https://www.linkedin.com/jobs/view/4376147090,UAE,LinkedIn
Sr. Software Engineer (ML Researcher),EarthDaily,"Vancouver, British Columbia, Canada",2026-02-21,Not Specified,https://www.linkedin.com/jobs/view/4376173186,Canada,LinkedIn
Full Stack Software Engineer I,CVector,"New York, NY",2026-02-21,Not Specified,https://www.linkedin.com/jobs/view/4387414731,United States,LinkedIn
Staff iOS Engineer,Depop,"London, England, UK",2026-02-21,Not Specified,https://www.linkedin.com/jobs/view/4376309451,United Kingdom,LinkedIn
Mobile App Developer,Brunning and Price Pubs Ltd,"Ellesmere Port, England, UK",2026-02-20,Not Specified,https://www.linkedin.com/jobs/view/4374298034,United Kingdom,LinkedIn
Senior Visual Designer,RED THREAD INNOVATIONS,"Remote, CA",2026-02-20,Not Specified,https://ca.indeed.com/viewjob?jk=b837272ec9ab355a,Canada,Indeed
Frontend Developer (React.Js),Omnix,"Remote, AE",2026-02-20,fulltime,https://ae.indeed.com/viewjob?jk=dfb813b09d708735,UAE,Indeed
"Applied Scientist II, Amazon Stores Economics and Science (SEAS)",Amazon.com,"Mountain View, CA, US",2026-02-20,fulltime,https://www.indeed.com/viewjob?jk=dd9dab96b8c6a6f7,United States,Indeed
Mid-Level Full Stack Developer,BBGC,"Dubai, DU, AE",2026-02-20,fulltime,https://ae.indeed.com/viewjob?jk=9034553e674fb6be,UAE,Indeed
Senior Integration Developer/Analyst (Offshore - Remote),Omnix,"Remote, AE",2026-02-20,fulltime,https://ae.indeed.com/viewjob?jk=4295d7baf6dd3f57,UAE,Indeed
"Applied Scientist II, Amazon Stores Economics and Science (SEAS)",Amazon.com,"Seattle, WA, US",2026-02-20,fulltime,https://www.indeed.com/viewjob?jk=f30e55eb57e39523,United States,Indeed
Senior Frontend Engineer,BBGC,"Dubai, DU, AE",2026-02-20,Not Specified,https://ae.indeed.com/viewjob?jk=dc84850c97672b41,UAE,Indeed
"Machine Learning Engineer (Applied Machine Learning), AI & Data Platforms (AiDP)",Apple,"London, England, UK",2026-02-20,Not Specified,https://www.linkedin.com/jobs/view/4374613280,United Kingdom,LinkedIn
Manufacturing Software Engineer,Loft Orbital,"Abu Dhabi, Abu Dhabi Emirate, United Arab Emirates",2026-02-20,Not Specified,https://www.linkedin.com/jobs/view/4373714434,UAE,LinkedIn
Senior Frontend Engineer,BBGC,"Dubai, Dubai, United Arab Emirates",2026-02-20,Not Specified,https://www.linkedin.com/jobs/view/4375668046,UAE,LinkedIn
"Title
            
                
                    Junior Security Engineer (m/f/d)",Syntax México,"Weinheim, Baden-Württemberg, Germany",2026-02-20,Not Specified,https://www.linkedin.com/jobs/view/4374375480,Germany,LinkedIn
Operations Product Manager,MultiBank Group,"Dubai, Dubai, United Arab Emirates",2026-02-20,Not Specified,https://www.linkedin.com/jobs/view/4375695928,UAE,LinkedIn
Sr. Information Security Expert - خبير أمن معلومات أول,Community College of Qatar,"Doha, Qatar",2026-02-20,Not Specified,https://www.linkedin.com/jobs/view/4374638570,Qatar,LinkedIn
Product Designer (m/w/d),Kartenliebe GmbH,"Munich, Bavaria, Germany",2026-02-20,Not Specified,https://www.linkedin.com/jobs/view/4375893083,Germany,LinkedIn
NLP Engineer,Dyad,"London, England, UK",2026-02-20,Not Specified,https://www.linkedin.com/jobs/view/4375649406,United Kingdom,LinkedIn
DataOps / DevOps Engineer,Epergne Solutions,"Abu Dhabi, Abu Dhabi Emirate, United Arab Emirates",2026-02-20,Not Specified,https://www.linkedin.com/jobs/view/4375817000,UAE,LinkedIn
UX/UI Designer (m/w/d) – B2C Webshop Gastronomie,Robin Cook,Not Specified,2026-02-20,Not Specified,https://www.linkedin.com/jobs/view/4373479153,Germany,LinkedIn
QA Engineer,OVA.Work,"Alpharetta, GA",2026-02-20,Not Specified,https://www.linkedin.com/jobs/view/4375673329,United States,LinkedIn
Mid-Level Full Stack Developer,BBGC,"Dubai, Dubai, United Arab Emirates",2026-02-20,Not Specified,https://www.linkedin.com/jobs/view/4375658372,UAE,LinkedIn
Software Engineer - Go - Container Images,Canonical,"Doha, Qatar",2026-02-20,Not Specified,https://www.linkedin.com/jobs/view/4375635460,Qatar,LinkedIn
"Principal Engineer, Amazon | Multiple Locations, USA, Global Specialty Recruiting Team",Amazon.com,"Austin, TX, US",2026-02-19,fulltime,https://www.indeed.com/viewjob?jk=51b09b0a295c66d0,United States,Indeed
"Principal Engineer, Amazon | Multiple Locations, USA, Global Specialty Recruiting Team",Amazon.com,"Seattle, WA, US",2026-02-19,fulltime,https://www.indeed.com/viewjob?jk=e741178fa87a1443,United States,Indeed
Senior Data Scientist | Qatar,Acquism SARL,"Doha, DAW, QA",2026-02-19,fulltime,https://qa.indeed.com/viewjob?jk=d7f2664817709114,Qatar,Indeed
iOS Engineer | Remote,MultiBank Group,AE,2026-02-19,fulltime,https://ae.indeed.com/viewjob?jk=7eb2edeb422ed03e,UAE,Indeed
"Principal Engineer, Amazon | Multiple Locations, USA, Global Specialty Recruiting Team",Amazon.com,"Sunnyvale, CA, US",2026-02-19,fulltime,https://www.indeed.com/viewjob?jk=10fdf55e76a62e25,United States,Indeed
"Principal Engineer, Amazon | Multiple Locations, USA, Global Specialty Recruiting Team",Amazon.com,"New York, NY, US",2026-02-19,fulltime,https://www.indeed.com/viewjob?jk=7bf400a6779c3aee,United States,Indeed
Mechanical Design Engineer,Schneider Electric,"القاهرة, C, EG",2026-02-19,fulltime,https://eg.indeed.com/viewjob?jk=4ac4469077b50ce6,Egypt,Indeed
Frontend Engineer | Remote,MultiBank Group,AE,2026-02-19,fulltime,https://ae.indeed.com/viewjob?jk=9220360cb3feb7ed,UAE,Indeed
Sr. Payroll Analyst,Amazon.com,"München, BY, DE",2026-02-19,fulltime,https://de.indeed.com/viewjob?jk=9cdf66c4c06ae17c,Germany,Indeed
UI/UX Engineer,Ontrac Solutions,"Cairo, Cairo, Egypt",2026-02-19,Not Specified,https://www.linkedin.com/jobs/view/4374028893,Egypt,LinkedIn
"Principal Engineer, Amazon | Multiple Locations, USA, Global Specialty Recruiting Team",Amazon.com,"San Diego, CA, US",2026-02-19,fulltime,https://www.indeed.com/viewjob?jk=1320fb058b585aaa,United States,Indeed
Senior AI / ML Engineer (MLOps & ML Platform),Acquism SARL,"Amsterdam Centrum, NH, NL",2026-02-19,Not Specified,https://nl.indeed.com/viewjob?jk=4c5e64fbecc8d961,Netherlands,Indeed
Sr. Payroll Analyst,Amazon.com,"Leipzig, SN, DE",2026-02-19,fulltime,https://de.indeed.com/viewjob?jk=cffd7c8ee5010352,Germany,Indeed
Senior Data Quality Engineer (m/f/d),TecAlliance GmbH,"Heerlen, LI, NL",2026-02-19,Not Specified,https://nl.indeed.com/viewjob?jk=ee6a87a5eca5969f,Netherlands,Indeed
AI Engineer | Qatar,Acquism SARL,"Doha, DAW, QA",2026-02-19,fulltime,https://qa.indeed.com/viewjob?jk=f12f5295b5329244,Qatar,Indeed
Data Scientist | Qatar,Acquism SARL,"Doha, DAW, QA",2026-02-19,fulltime,https://qa.indeed.com/viewjob?jk=08e952f42b3c2aba,Qatar,Indeed
Graduate Web Developer- 1 year Placement,HP,"Cambridge, ENG, GB",2026-02-19,fulltime,https://uk.indeed.com/viewjob?jk=0e3204f202101bec,United Kingdom,Indeed
"Principal Engineer, Amazon | Multiple Locations, USA, Global Specialty Recruiting Team",Amazon.com,"Boston, MA, US",2026-02-19,fulltime,https://www.indeed.com/viewjob?jk=65ca936ae2bd7063,United States,Indeed
Intelligent Transport Systems Expert,AtkinsRéalis,"الرياض, S01, SA",2026-02-19,fulltime,https://sa.indeed.com/viewjob?jk=de2e173e8157e2f4,Saudi Arabia,Indeed
UI & UX Designer,SSC HR Solutions,"Sheikh Zayed City, Cairo, Egypt",2026-02-19,Not Specified,https://www.linkedin.com/jobs/view/4375178088,Egypt,LinkedIn
Full-Stack Engineer (Growth),Pangram Labs,"New York, NY",2026-02-19,Not Specified,https://www.linkedin.com/jobs/view/4375079800,United States,LinkedIn
Senior Software Developer,Shockbyte,"Amsterdam, North Holland, Netherlands",2026-02-19,Not Specified,https://www.linkedin.com/jobs/view/4386505005,Netherlands,LinkedIn
Backend Developer,SSC HR Solutions,"Sheikh Zayed City, Cairo, Egypt",2026-02-19,Not Specified,https://www.linkedin.com/jobs/view/4375161472,Egypt,LinkedIn
"UI Software Engineer, Developer Workflows",Apple,"Vancouver, British Columbia, Canada",2026-02-19,Not Specified,https://www.linkedin.com/jobs/view/4373637728,Canada,LinkedIn
Mobile Game Developer I,First Fun,"Santa Clara, CA",2026-02-19,Not Specified,https://www.linkedin.com/jobs/view/4373656279,United States,LinkedIn
Junior Software Engineer (AI-Native),Homey,"London, England, UK",2026-02-19,Not Specified,https://www.linkedin.com/jobs/view/4375167862,United Kingdom,LinkedIn
Webentwickler React / Angular (all gender),ALTEN,"Nuremberg, Bavaria, Germany",2026-02-19,Not Specified,https://www.linkedin.com/jobs/view/4373108231,Germany,LinkedIn
Principal Data Scientist,Finaira,"Cairo, Cairo, Egypt",2026-02-19,Not Specified,https://www.linkedin.com/jobs/view/4386328047,Egypt,LinkedIn
Blockchain Architect - Europe,ChainGPT,Not Specified,2026-02-19,Not Specified,https://www.linkedin.com/jobs/view/4386316801,Germany,LinkedIn
iOS Engineer,Bevel,"New York, NY",2026-02-19,Not Specified,https://www.linkedin.com/jobs/view/4375097187,United States,LinkedIn
Senior Embedded Linux Engineer,KRUSH Labs,"Eindhoven, North Brabant, Netherlands",2026-02-19,Not Specified,https://www.linkedin.com/jobs/view/4375143469,Netherlands,LinkedIn
Blockchain Architect - Middle East,ChainGPT,Not Specified,2026-02-19,Not Specified,https://www.linkedin.com/jobs/view/4386316803,Saudi Arabia,LinkedIn
Mid-Level Data Scientist,Ontrac Solutions,"Cairo, Cairo, Egypt",2026-02-19,Not Specified,https://www.linkedin.com/jobs/view/4373640768,Egypt,LinkedIn
Enterprise Network Engineer,ServerHub,"Cairo, Cairo, Egypt",2026-02-19,Not Specified,https://www.linkedin.com/jobs/view/4375079403,Egypt,LinkedIn
Senior Software Developer,Shockbyte,"Berlin, Berlin, Germany",2026-02-19,Not Specified,https://www.linkedin.com/jobs/view/4386502046,Germany,LinkedIn
Senior Software Engg - Systems- Android Developer,Mphasis,"Calgary, Alberta, Canada",2026-02-18,Not Specified,https://www.linkedin.com/jobs/view/4372629623,Canada,LinkedIn
"Senior DevOps Engineer - Highload, Cloud & Data-Intensive Systems (EU / Remote)",Alex Staff,Not Specified,2026-02-18,Not Specified,https://www.linkedin.com/jobs/view/4374488518,Germany,LinkedIn
"ETIC, Full Stack Developer (Python)- Senior Associate",PwC,"القاهرة, C, EG",2026-02-18,fulltime,https://eg.indeed.com/viewjob?jk=7f5a895afc867994,Egypt,Indeed
Senior Product Manager (all genders),heyData,"Berlin, Berlin, Germany",2026-02-18,Not Specified,https://www.linkedin.com/jobs/view/4373333184,Germany,LinkedIn
System Administrator (Hatta),emaratech,"Hatta, United Arab Emirates",2026-02-18,Not Specified,https://www.linkedin.com/jobs/view/4372459123,UAE,LinkedIn
Senior iOS Engineer,Praktika.ai,"London, England, UK",2026-02-18,Not Specified,https://www.linkedin.com/jobs/view/4375036646,United Kingdom,LinkedIn
Front-end developer,Axis,"Cairo, Cairo, Egypt",2026-02-18,Not Specified,https://www.linkedin.com/jobs/view/4383673829,Egypt,LinkedIn
Front-End Engineer,Tavily,"New York, NY",2026-02-18,Not Specified,https://www.linkedin.com/jobs/view/4375036051,United States,LinkedIn
Senior Full Stack Engineer,Ki,"London, England, UK",2026-02-18,Not Specified,https://www.linkedin.com/jobs/view/4386058319,United Kingdom,LinkedIn
"ETIC, Full Stack Developer (Python - Node+React) - Associate",PwC,"Cairo, Cairo, Egypt",2026-02-18,Not Specified,https://www.linkedin.com/jobs/view/4374724781,Egypt,LinkedIn
UX/UI Designer,KREWE,"New York, NY",2026-02-18,Not Specified,https://www.linkedin.com/jobs/view/4375010504,United States,LinkedIn
Full Stack Engineer,Pickle,"New York, NY",2026-02-18,Not Specified,https://www.linkedin.com/jobs/view/4374457250,United States,LinkedIn
AI Developer,Al Watania Information Systems (Wisys),Not Specified,2026-02-18,Not Specified,https://www.linkedin.com/jobs/view/4374763014,Saudi Arabia,LinkedIn
QA & Application Testing & Automation Engineer,Deeplight AI,"Abu Dhabi, Abu Dhabi Emirate, United Arab Emirates",2026-02-18,Not Specified,https://www.linkedin.com/jobs/view/4374717974,UAE,LinkedIn
"ETIC, Full Stack Developer (Python - Node+React) - Associate",PwC,"القاهرة, C, EG",2026-02-18,fulltime,https://eg.indeed.com/viewjob?jk=ac5b02e6ad3d21da,Egypt,Indeed
System Administrator,emaratech,"Dubai, DU, AE",2026-02-18,fulltime,https://ae.indeed.com/viewjob?jk=8820d93394c8b504,UAE,Indeed
AI Engineer (m/w/d),Synergeticon GmbH,"Hamburg, HH, DE",2026-02-18,fulltime,https://de.indeed.com/viewjob?jk=1e67b5669721e455,Germany,Indeed
"ETIC, Full Stack Developer (Python)- Manager",PwC,"القاهرة, C, EG",2026-02-18,fulltime,https://eg.indeed.com/viewjob?jk=e46dbc304b6d7d50,Egypt,Indeed
Principal Engineer 3D Imaging & Algorithms,Philips,"Best, NB, NL",2026-02-18,fulltime,https://nl.indeed.com/viewjob?jk=3f203337235468ad,Netherlands,Indeed
"ETIC, Power Platform Developer, Manager",PwC,"القاهرة, C, EG",2026-02-18,fulltime,https://eg.indeed.com/viewjob?jk=270bf58e7e62cb72,Egypt,Indeed
Senior Engineer (Water Treatment),Acino,"القاهرة, C, EG",2026-02-18,Not Specified,https://eg.indeed.com/viewjob?jk=ad53b31c001c7445,Egypt,Indeed
Multimedia / Motion Graphic Designer,AIS,"مدينة نصر, C, EG",2026-02-18,fulltime,https://eg.indeed.com/viewjob?jk=0defbf19d2e45849,Egypt,Indeed
Recreation Attendant,The First Group Hospitality,"Dubai, DU, AE",2026-02-18,fulltime,https://ae.indeed.com/viewjob?jk=55de06b1dbbeba06,UAE,Indeed
UI/UX Designer,Wisely Insure,EG,2026-02-18,parttime,https://eg.indeed.com/viewjob?jk=c03cdb49f2a1cf40,Egypt,Indeed
SaaS Sales Manager - Web3 SaaS & White-Label (IC Role) - Middle East,ChainGPT,AE,2026-02-18,fulltime,https://ae.indeed.com/viewjob?jk=c8c8bc2718ae7918,UAE,Indeed
"Principal UX Designer, AWS Applied AI Solutions",Amazon Web Services,"Seattle, WA, US",2026-02-18,fulltime,https://www.indeed.com/viewjob?jk=a106095f911a4a58,United States,Indeed
Test Lead,Enexis,"Den Bosch, NB, NL",2026-02-18,"parttime, fulltime",https://nl.indeed.com/viewjob?jk=ee4971b9745e506a,Netherlands,Indeed
"Principal UX Designer, AWS Applied AI Solutions",Amazon Web Services,"Sunnyvale, CA, US",2026-02-18,fulltime,https://www.indeed.com/viewjob?jk=a620d6dbd762c44d,United States,Indeed
"Engineer, AI / ML & Analytics Platform Engineering",Veracity Software Inc,"Plainsboro, NJ",2026-02-18,Not Specified,https://www.linkedin.com/jobs/view/4372485460,United States,LinkedIn
"Sr. Customer Insights Analyst, eero CX",Amazon.com,"San Francisco, CA, US",2026-02-18,fulltime,https://www.indeed.com/viewjob?jk=0e2042b158aeca91,United States,Indeed
"Sr. Customer Insights Analyst, eero CX",Amazon.com,"Seattle, WA, US",2026-02-18,fulltime,https://www.indeed.com/viewjob?jk=4c797e187f834f8b,United States,Indeed
IT Lead - Quality Assurance,Alghanim INDUSTRIES,KW,2026-02-17,Not Specified,https://kw.indeed.com/viewjob?jk=a347fc243e1c5b02,Kuwait,Indeed
"Data Center Controls Engineer, Service",Amazon.com,"Fredericksburg, VA, US",2026-02-17,fulltime,https://www.indeed.com/viewjob?jk=a760b32c592e5a40,United States,Indeed
"Software Integrity QA Engineer, Creativity Apps",Apple,"Vancouver, British Columbia, Canada",2026-02-17,Not Specified,https://www.linkedin.com/jobs/view/4372817045,Canada,LinkedIn
Full-Stack Developer,KnowHow,"Calgary, Alberta, Canada",2026-02-17,Not Specified,https://www.linkedin.com/jobs/view/4374140055,Canada,LinkedIn
GenAI Engineer (m/w/d),Machine Learning Reply GmbH,"Munich, Bavaria, Germany",2026-02-17,Not Specified,https://www.linkedin.com/jobs/view/4373957517,Germany,LinkedIn
Data Analyst (m/w/d),Nussbaum Medien,"Sankt Leon-Rot, Baden-Württemberg, Germany",2026-02-17,Not Specified,https://www.linkedin.com/jobs/view/4364749538,Germany,LinkedIn
UX/UI Designer (m/w/d),WebID,"Hamburg, Hamburg, Germany",2026-02-17,Not Specified,https://www.linkedin.com/jobs/view/4371974507,Germany,LinkedIn
Founding Engineer @ Stealth AI Recruiting Venture,Merantix Capital,"Berlin, Berlin, Germany",2026-02-17,Not Specified,https://www.linkedin.com/jobs/view/4364778424,Germany,LinkedIn
Senior Product Designer,Naseej,"Cairo, Cairo, Egypt",2026-02-17,Not Specified,https://www.linkedin.com/jobs/view/4373945859,Egypt,LinkedIn
Medior Data Scientist / ML Engineer,Sopra Steria,"Groningen, GR, NL",2026-02-17,Not Specified,https://nl.indeed.com/viewjob?jk=61e6f4091ad03aae,Netherlands,Indeed
Medior Data Scientist / ML Engineer,Sopra Steria,"Groningen, GR, NL",2026-02-17,Not Specified,https://nl.indeed.com/viewjob?jk=2faf3bedc80a2904,Netherlands,Indeed
Python Data Architect / Developer,Salure,"Gouda, ZH, NL",2026-02-17,fulltime,https://nl.indeed.com/viewjob?jk=486f7c9754ce0dae,Netherlands,Indeed
Infrastructure Engineer,Bredenoord,"Apeldoorn, GE, NL",2026-02-17,fulltime,https://nl.indeed.com/viewjob?jk=868bbb5d45056eaf,Netherlands,Indeed
Prepaid Customer Value Management,Zain,"Kuwait City, KU, KW",2026-02-17,Not Specified,https://kw.indeed.com/viewjob?jk=f426c9f9c4f08faa,Kuwait,Indeed
"Graduate In Training Program (GIT), Business Intelligence",Valeo,"القاهرة, C, EG",2026-02-17,fulltime,https://eg.indeed.com/viewjob?jk=dabdff03ab0ae17a,Egypt,Indeed
"Visual Designer, Associate Director",Fitch Group,"Toronto, ON, CA",2026-02-17,Not Specified,https://ca.indeed.com/viewjob?jk=75a66b50142680a3,Canada,Indeed
Senior Product Designer,Naseej,"القاهرة, C, EG",2026-02-17,Not Specified,https://eg.indeed.com/viewjob?jk=92da80f5f0aa7ab0,Egypt,Indeed
"Data Center Controls Engineer, Service",Amazon.com,"Fredericksburg, VA, US",2026-02-17,fulltime,https://www.indeed.com/viewjob?jk=c80142f03bc1e151,United States,Indeed
Big Data Admin Support,MASTER-WORKS,"الرياض, S01, SA",2026-02-17,fulltime,https://sa.indeed.com/viewjob?jk=1133dde68f9bed9f,Saudi Arabia,Indeed
SAP Fiori & ABAP Consultant,Saudi Networkers Services,Not Specified,2026-02-16,Not Specified,https://www.linkedin.com/jobs/view/4373573393,Saudi Arabia,LinkedIn
Staff Android Engineer - LMD,Yassir,"Alexandria, Alexandria, Egypt",2026-02-16,Not Specified,https://www.linkedin.com/jobs/view/4373845672,Egypt,LinkedIn
Cyber Security Analyst,Rhymetec,Not Specified,2026-02-16,Not Specified,https://www.linkedin.com/jobs/view/4373868895,United States,LinkedIn
Backend Engineer II,Synapse Analytics,"المعادي, C, EG",2026-02-16,fulltime,https://eg.indeed.com/viewjob?jk=72998ff8ec8966c9,Egypt,Indeed
iOS Developer,Brivo,"Amsterdam-Zuidoost, NH, NL",2026-02-16,fulltime,https://nl.indeed.com/viewjob?jk=5e18c849181289c2,Netherlands,Indeed
System Admin,LAWAZEM,"الرياض, S01, SA",2026-02-16,Not Specified,https://sa.indeed.com/viewjob?jk=b04c2181dd85262a,Saudi Arabia,Indeed
Senior Data Scientist,viewsoft,"Abu Dhabi, AZ, AE",2026-02-16,Not Specified,https://ae.indeed.com/viewjob?jk=bb88b61ea15e03a4,UAE,Indeed
"ETIC, Software Developer - Engineering Support - Senior Associate",PwC,"القاهرة, C, EG",2026-02-16,fulltime,https://eg.indeed.com/viewjob?jk=a68f41fc5e28e9b1,Egypt,Indeed
QA Engineer - Payment Tech,Binance,"Dubai, DU, AE",2026-02-16,fulltime,https://ae.indeed.com/viewjob?jk=4f3b4631fbee78fa,UAE,Indeed
Senior Backend Developer C# .NET,VI Company,"Rotterdam, ZH, NL",2026-02-16,fulltime,https://nl.indeed.com/viewjob?jk=ab8bac3b6cee03eb,Netherlands,Indeed
"ETIC, Software Developer - Engineering Support - Manager",PwC,"القاهرة, C, EG",2026-02-16,fulltime,https://eg.indeed.com/viewjob?jk=2a29576e5f8980a8,Egypt,Indeed
AI Developer (.NET/Azure AI Foundry),Devoteam,"Amsterdam, NH, NL",2026-02-16,fulltime,https://nl.indeed.com/viewjob?jk=ab99048d6d9d6b75,Netherlands,Indeed
Shopify Developer (Frontend & Backend | Liquid Expert),Avoria GmbH,"Dubai, DU, AE",2026-02-16,fulltime,https://ae.indeed.com/viewjob?jk=b67d18ec77f6ef5c,UAE,Indeed
UX Researcher – Teilzeit oder Vollzeit (w/m/d),Denios,"Bad Oeynhausen, NW, DE",2026-02-16,"parttime, fulltime",https://de.indeed.com/viewjob?jk=b95c4b8b1feb8f2f,Germany,Indeed
"Director, Product Design",Aviso,"Toronto, ON, CA",2026-02-16,fulltime,https://ca.indeed.com/viewjob?jk=6e78189aa9aeb405,Canada,Indeed
"Enterprise Sales Representative, Saudi Arabia",SentinelOne,"الرياض, S01, SA",2026-02-16,Not Specified,https://sa.indeed.com/viewjob?jk=f8debde255259e99,Saudi Arabia,Indeed
Senior UX Researcher,Keylane,"Utrecht, UT, NL",2026-02-16,fulltime,https://nl.indeed.com/viewjob?jk=519fc762de6ac3a8,Netherlands,Indeed
Lead QA Engineer,Synapse Analytics,"المعادي, C, EG",2026-02-16,fulltime,https://eg.indeed.com/viewjob?jk=dd106855a0471c2d,Egypt,Indeed
"Director, Product Design",Aviso,"Vancouver, BC, CA",2026-02-16,fulltime,https://ca.indeed.com/viewjob?jk=70f54782a8a87ea9,Canada,Indeed
Manager of Performance Medicine,سبيتار,QA,2026-02-16,fulltime,https://qa.indeed.com/viewjob?jk=ae45ef15ba9a984f,Qatar,Indeed
Game Developer,Valicy,"Wilmington, NC",2026-02-16,Not Specified,https://www.linkedin.com/jobs/view/4377948656,United States,LinkedIn
Senior UX Researcher,Keylane,"Utrecht, Utrecht, Netherlands",2026-02-16,Not Specified,https://www.linkedin.com/jobs/view/4373530955,Netherlands,LinkedIn
Senior AI Product Manager,HudHud Maps,"Riyadh, Riyadh, Saudi Arabia",2026-02-16,Not Specified,https://www.linkedin.com/jobs/view/4364767105,Saudi Arabia,LinkedIn
"Senior Engineer, AI Engineering",TWG AI,"Santa Monica, CA",2026-02-16,Not Specified,https://www.linkedin.com/jobs/view/4385371116,United States,LinkedIn
DevOps Engineer,VRK IT Vision Inc.,"Des Moines, IA",2026-02-16,Not Specified,https://www.linkedin.com/jobs/view/4373822314,United States,LinkedIn
Junior Full Stack Engineer ($250k - $300k salary),Baton Corporation,"New York, NY",2026-02-16,Not Specified,https://www.linkedin.com/jobs/view/4373590558,United States,LinkedIn
"ETIC, Fullstack Developer (Python-AI) Senior Associate",PwC,"Cairo, Cairo, Egypt",2026-02-16,Not Specified,https://www.linkedin.com/jobs/view/4373820671,Egypt,LinkedIn
Senior Cybersecurity - Penetration Tester,Advansys ME,"مدينة نصر, C, EG",2026-02-15,fulltime,https://eg.indeed.com/viewjob?jk=6ad682d201aa5a9c,Egypt,Indeed
Senior Cybersecurity - Penetration Tester,Advansys,"مدينة نصر, C, EG",2026-02-15,fulltime,https://eg.indeed.com/viewjob?jk=42b1928d63e5d0bb,Egypt,Indeed
Senior T24 Developer,Valleysoft,"القاهرة, C, EG",2026-02-15,fulltime,https://eg.indeed.com/viewjob?jk=6e240c7f3016dc19,Egypt,Indeed
FrontEnd Engineer - Angular,Fathom,SA,2026-02-15,fulltime,https://sa.indeed.com/viewjob?jk=19753c6e69b5c089,Saudi Arabia,Indeed
